source_system,source_record_id,source_name,bridge_source,road_key,canonical_display_name,match_method,match_status
dataset_ml_clean,257,Papagaran - Ds. Amawang Kanan,historical_normative_workbook.nama_ruas,HSS-KAB-218,Papagaran - Ds. Amawang Kanan,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,196,Papagaran/Palangsatan,historical_normative_workbook.nama_ruas,HSS-KAB-057,Papagaran/Palangsatan,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,155,Papancan - Ds. Tanah Bangkang,historical_normative_workbook.nama_ruas,HSS-KAB-124,Papancan - Ds. Tanah Bangkang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,310,Paramaian,historical_normative_workbook.nama_ruas,HSS-KAB-324,Paramaian,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,240,Parincahan - Singakarsa (Harapan),historical_normative_workbook.nama_ruas,HSS-KAB-027,Parincahan - Singakarsa (Jl. Harapan),EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,316,Parindra,historical_normative_workbook.nama_ruas,HSS-KAB-018,Parindra,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,317,Pasar Kandangan - Oprit Jembt. Loklua,historical_normative_workbook.nama_ruas,HSS-KAB-003,Pasar Kandangan - Oprit Jembt. Loklua,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,191,Pegangsaan Timur - Teluk Aman,historical_normative_workbook.nama_ruas,HSS-KAB-054,Pegangsaan Timur - Teluk Aman,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,200,Pembangunan - Ds. Sungai Raya Utara,historical_normative_workbook.nama_ruas,HSS-KAB-133,Pembangunan - Ds. Sungai Raya Utara,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,322,Pemuda,historical_normative_workbook.nama_ruas,HSS-KAB-017,Pemuda,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,217,Pendawa - Ds. Tebing Tinggi,historical_normative_workbook.nama_ruas,HSS-KAB-224,Pendawa - Ds. Tebing Tinggi,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,290,Pertanian - Ds. Wasah Tengah,historical_normative_workbook.nama_ruas,HSS-KAB-349,Pertanian - Ds. Wasah Tengah,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,304,Pertukangan,historical_normative_workbook.nama_ruas,HSS-KAB-317,Pertukangan,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,320,Pesantren Muradiyah,historical_normative_workbook.nama_ruas,HSS-KAB-326,Pesantren Muradiyah,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,218,Pianggu,historical_normative_workbook.nama_ruas,HSS-KAB-228,Pianggu,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,332,Rahmah Bahran,historical_normative_workbook.nama_ruas,HSS-KAB-022,Rahmah Bahran,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,177,Rambai - Bariang,historical_normative_workbook.nama_ruas,HSS-KAB-061,Rambai - Bariang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,178,Rantauan - Sungai Baru (Pulau),historical_normative_workbook.nama_ruas,HSS-KAB-192,Rantauan - Sungai Baru (Jl. Pulau),EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,176,Rawati - Ds. Panjampang Bahagia,historical_normative_workbook.nama_ruas,HSS-KAB-227,Rawati - Ds. Panjampang Bahagia,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,69,Rel Angkinang - TMMD Angkinang,historical_normative_workbook.nama_ruas,HSS-KAB-186,Rel Angkinang - TMMD Angkinang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,349,RS. Hasan Basry II,historical_normative_workbook.nama_ruas,HSS-KAB-084,RS. Hasan Basry II,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,161,Sakincung - Ds. Hakurung Dalam,historical_normative_workbook.nama_ruas,HSS-KAB-336,Sakincung - Ds. Hakurung Dalam,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,340,Samping Bappeda - Mesjid Darul Halik,historical_normative_workbook.nama_ruas,HSS-KAB-038,Samping Bappeda - Mesjid Darul Halik,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,344,Samping Kantor Camat Daha Utara,historical_normative_workbook.nama_ruas,HSS-KAB-329,Samping Kantor Camat Daha Utara,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,327,Samping Mesjid Mandapai,historical_normative_workbook.nama_ruas,HSS-KAB-164,Samping Mesjid Mandapai,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,8,Samuda - Bajayau,historical_normative_workbook.nama_ruas,HSS-KAB-299,Samuda - Bajayau,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,113,Sarang Halang Padang - Sp. Batang Kulur,historical_normative_workbook.nama_ruas,HSS-KAB-105,Sarang Halang Padang - Sp. Batang Kulur,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,288,Satria,historical_normative_workbook.nama_ruas,HSS-KAB-291,Satria,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,99,Sei Kupang Utara - Simp. Empat Lungau,historical_normative_workbook.nama_ruas,HSS-KAB-042,Sei Kupang Utara - Simp. Empat Lungau,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,115,Sei. Mandala Murung Raya,historical_normative_workbook.nama_ruas,HSS-KAB-311,Sei. Mandala Murung Raya,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,281,Sekolah Islam (Kandangan Barat),historical_normative_workbook.nama_ruas,HSS-KAB-021,Sekolah Islam (Kandangan Barat),EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,338,Sekolah Islam (Sungai Pinang),historical_normative_workbook.nama_ruas,HSS-KAB-293,Sekolah Islam (Sungai Pinang),EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,20,Siang Gantung - Ds. Baru,historical_normative_workbook.nama_ruas,HSS-KAB-338,Siang Gantung - Ds. Baru,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,318,Silaturrahim,historical_normative_workbook.nama_ruas,HSS-KAB-318,Silaturrahim,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,237,Simpang Hamalau - Teluk Pinang,historical_normative_workbook.nama_ruas,HSS-KAB-100,Simpang Hamalau - Teluk Pinang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,241,Simpang Jadi Makmur - Ds. Samuda,historical_normative_workbook.nama_ruas,HSS-KAB-335,Simpang Jadi Makmur - Ds. Samuda,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,50,Simpang Malutu - Pahampangan,historical_normative_workbook.nama_ruas,HSS-KAB-146,Simpang Malutu - Pahampangan,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,85,Simpang Malutu - Tambak,historical_normative_workbook.nama_ruas,HSS-KAB-147,Simpang Malutu - Tambak,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,193,Simpur - Simp. Bilui,historical_normative_workbook.nama_ruas,HSS-KAB-206,Simpur - Simp. Bilui,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,90,Simpur - Sp. 3 Muara Paring Agung,historical_normative_workbook.nama_ruas,HSS-KAB-207,Simpur - Sp. 3 Muara Paring Agung,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,339,Singakarsa - Getek,historical_normative_workbook.nama_ruas,HSS-KAB-026,Singakarsa - Getek,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,34,Singakarsa - Palas,historical_normative_workbook.nama_ruas,HSS-KAB-025,Singakarsa - Palas,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,246,Sirih - Pacakan,historical_normative_workbook.nama_ruas,HSS-KAB-253,Sirih - Pacakan,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,170,Sirih - Taro,historical_normative_workbook.nama_ruas,HSS-KAB-246,Sirih - Taro,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,263,Slasa Garih - Ds. Kapuh,historical_normative_workbook.nama_ruas,HSS-KAB-240,Slasa Garih - Ds. Kapuh,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,297,SMAN Negara (KH. Abdullah),historical_normative_workbook.nama_ruas,HSS-KAB-316,SMAN Negara (KH. Abdullah),EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,261,Soeprapto - H.M Rusli,historical_normative_workbook.nama_ruas,HSS-KAB-002,Soeprapto - Jl. H.M Rusli,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,323,Soetoyo - Teluk Mesjid,historical_normative_workbook.nama_ruas,HSS-KAB-004,Soetoyo - Teluk Mesjid,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,149,Sp. 3 Baluti - Amawang,historical_normative_workbook.nama_ruas,HSS-KAB-041,Sp. 3 Baluti - Amawang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,66,Sp. 4 Baru/Tampang - Sp. Bilui Pamujaan,historical_normative_workbook.nama_ruas,HSS-KAB-096,Sp. 4 Baru/Tampang - Sp. Bilui Pamujaan,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,256,Sp. Bakarung Selatan - Sungai Kudung,historical_normative_workbook.nama_ruas,HSS-KAB-182,Sp. Bakarung Selatan - Sungai Kudung,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,97,Sp. Batang Kulur Kiri - Tatas,historical_normative_workbook.nama_ruas,HSS-KAB-089,Sp. Batang Kulur Kiri - Tatas,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,10,Sp. Empat Lungau - Bangkau,historical_normative_workbook.nama_ruas,HSS-KAB-043,Sp. Empat Lungau - Bangkau,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,9,Sp. Empat Lungau - Garis,historical_normative_workbook.nama_ruas,HSS-KAB-044,Sp. Empat Lungau - Garis,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,43,Sp. Mandampa Tel. Sili-Sili - Sp. Sei. Bungur,historical_normative_workbook.nama_ruas,HSS-KAB-179,Sp. Mandampa Tel. Sili-Sili - Sp. Sei. Bungur,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,77,Sp.3 Bukuanin - Riam Talo,historical_normative_workbook.nama_ruas,HSS-KAB-150,Sp.3 Bukuanin - Riam Talo,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,72,Sp.3 Bukuanin - Tayub,historical_normative_workbook.nama_ruas,HSS-KAB-151,Sp.3 Bukuanin - Tayub,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,242,SP.4 Banjarbaru - Pasar Negara,historical_normative_workbook.nama_ruas,HSS-KAB-303,SP.4 Banjarbaru - Pasar Negara,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,25,SP.4 Mesjid Sirih - Sarang Nyamuk - Asam Tamiyang,historical_normative_workbook.nama_ruas,HSS-KAB-254,SP.4 Mesjid Sirih - Sarang Nyamuk - Asam Tamiyang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,192,SP.4. Banjarbaru - Pihanin Raya,historical_normative_workbook.nama_ruas,HSS-KAB-305,SP.4. Banjarbaru - Pihanin Raya,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,226,Sukaramai - Keramat,historical_normative_workbook.nama_ruas,HSS-KAB-320,Sukaramai - Keramat,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,306,Sungai Bugundi,historical_normative_workbook.nama_ruas,HSS-KAB-308,Sungai Bugundi,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,95,Sungai Damang - Amawang Kiri,historical_normative_workbook.nama_ruas,HSS-KAB-030,Sungai Damang - Amawang Kiri,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,201,Sungai Durian - Ds. Gumbil,historical_normative_workbook.nama_ruas,HSS-KAB-201,Sungai Durian - Ds. Gumbil,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,163,Sungai Kacil I - Kapuh Padang,historical_normative_workbook.nama_ruas,HSS-KAB-216,Sungai Kacil I - Kapuh Padang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,284,Sungai Kacil II,historical_normative_workbook.nama_ruas,HSS-KAB-217,Sungai Kacil II,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,122,Sungai Karuh,historical_normative_workbook.nama_ruas,HSS-KAB-060,Sungai Karuh,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,81,Sungai Kudung - Kalinduku,historical_normative_workbook.nama_ruas,HSS-KAB-180,Sungai Kudung - Kalinduku,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,268,Sungai Minting - Ds. Malutu,historical_normative_workbook.nama_ruas,HSS-KAB-160,Sungai Minting - Ds. Malutu,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,227,Sungai Namang - Ds. Tanah Bangkang,historical_normative_workbook.nama_ruas,HSS-KAB-126,Sungai Namang - Ds. Tanah Bangkang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,27,Sungai Paring - Sei Hanyar Pantai Ulin,historical_normative_workbook.nama_ruas,HSS-KAB-048,Sungai Paring - Sei Hanyar Pantai Ulin,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,210,Sungai Paring - Toba,historical_normative_workbook.nama_ruas,HSS-KAB-072,Sungai Paring - Toba,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,38,Sungai Raya - Jambu Hulu/Paku,historical_normative_workbook.nama_ruas,HSS-KAB-094,Sungai Raya - Jambu Hulu/Paku,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,24,Sungai Raya Selatan - Malutu - Goa Berangin,historical_normative_workbook.nama_ruas,HSS-KAB-095,Sungai Raya Selatan - Malutu - Goa Berangin,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,94,Sungai Raya Selatan - Sarang Halang,historical_normative_workbook.nama_ruas,HSS-KAB-088,Sungai Raya Selatan - Sarang Halang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,135,Sungai Raya Utara - Teluk Pinang,historical_normative_workbook.nama_ruas,HSS-KAB-116,Sungai Raya Utara - Teluk Pinang _x000D_,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,88,Suriangpati - Gambah Dalam Barat,historical_normative_workbook.nama_ruas,HSS-KAB-077,Suriangpati - Gambah Dalam Barat,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,58,Taal Batang Kulur - Sp. 3 Muara Prg Agung,historical_normative_workbook.nama_ruas,HSS-KAB-090,Taal Batang Kulur - Sp. 3 Muara Prg Agung,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,30,Taal Jarau - Sp. Baru/Tampang,historical_normative_workbook.nama_ruas,HSS-KAB-093,Taal Jarau - Sp. Baru/Tampang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,7,Tabihi - Telaga Langsat,historical_normative_workbook.nama_ruas,HSS-KAB-137,Tabihi - Telaga Langsat,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,41,Tajun - Sp.3 Muara Paring Agung,historical_normative_workbook.nama_ruas,HSS-KAB-085,Tajun - Sp.3 Muara Paring Agung,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,224,Talapak Manuk - Ds. Kapuh,historical_normative_workbook.nama_ruas,HSS-KAB-245,Talapak Manuk - Ds. Kapuh,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,121,Tambak Pipii - Batu Ampar,historical_normative_workbook.nama_ruas,HSS-KAB-166,Tambak Pipii - Batu Ampar,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,44,Tambak Pipii - Malilingin,historical_normative_workbook.nama_ruas,HSS-KAB-156,Tambak Pipii - Malilingin,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,105,Tambangan - Ds. Baruh Jaya,historical_normative_workbook.nama_ruas,HSS-KAB-300,Tambangan - Ds. Baruh Jaya,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,120,Taminung,historical_normative_workbook.nama_ruas,HSS-KAB-114,Taminung,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,119,Tamiyang - Ds. Tamiyang (Eks TMMD),historical_normative_workbook.nama_ruas,HSS-KAB-107,Tamiyang - Ds. Tamiyang (Eks TMMD),EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,243,Tanah Bangkang Menuju Balai Benih Ikan,historical_normative_workbook.nama_ruas,HSS-KAB-108,Tanah Bangkang Menuju Balai Benih Ikan,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,190,Tanah Habang - Ds. Simpur,historical_normative_workbook.nama_ruas,HSS-KAB-242,Tanah Habang - Ds. Simpur,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,144,Tanayung - Simp. Ambarai,historical_normative_workbook.nama_ruas,HSS-KAB-136,Tanayung - Simp. Ambarai,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,264,Tandik - Ds. Wasah Hilir,historical_normative_workbook.nama_ruas,HSS-KAB-235,Tandik - Ds. Wasah Hilir,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,182,Tanginau - Balai Haruyan,historical_normative_workbook.nama_ruas,HSS-KAB-281,Tanginau - Balai Haruyan,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,185,Taniran Selatan - Rantauan,historical_normative_workbook.nama_ruas,HSS-KAB-168,Taniran Selatan - Rantauan,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,22,Taniran Selatan Kubah - Buntut Taniran / Wawaran,historical_normative_workbook.nama_ruas,HSS-KAB-171,Taniran Selatan Kubah - Buntut Taniran / Wawaran,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,104,Taniran Tengah - Taniran Selatan,historical_normative_workbook.nama_ruas,HSS-KAB-184,Taniran Tengah - Taniran Selatan,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,11,Tanjung Selor - Ds. Badaun,historical_normative_workbook.nama_ruas,HSS-KAB-342,Tanjung Selor - Ds. Badaun,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,16,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,historical_normative_workbook.nama_ruas,HSS-KAB-087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,146,Tanjungan - Sp. 3 Sakijang,historical_normative_workbook.nama_ruas,HSS-KAB-104,Tanjungan - Sp. 3 Sakijang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,244,Tanuhi - Hulu Banyu,historical_normative_workbook.nama_ruas,HSS-KAB-272,Tanuhi - Hulu Banyu,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,13,Tanuhi - Ulang,historical_normative_workbook.nama_ruas,HSS-KAB-258,Tanuhi - Ulang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,282,Tataian - (Ds. Ulang) - Loksado,historical_normative_workbook.nama_ruas,HSS-KAB-282,Tataian - (Ds. Ulang) - Loksado,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,153,Tawia - Kayu Abang,historical_normative_workbook.nama_ruas,HSS-KAB-173,Tawia - Kayu Abang,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,247,Telaga Banta - Patigan,historical_normative_workbook.nama_ruas,HSS-KAB-079,Telaga Banta - Patigan,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,89,Telaga Langsat - Pakuan Timur,historical_normative_workbook.nama_ruas,HSS-KAB-193,Telaga Langsat - Pakuan Timur,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,342,Teluk Haur I,historical_normative_workbook.nama_ruas,HSS-KAB-312,Teluk Haur I,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,337,Teluk Haur II,historical_normative_workbook.nama_ruas,HSS-KAB-313,Teluk Haur II,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,157,Teluk Mesjid - Sp. 4 Muara Banta,historical_normative_workbook.nama_ruas,HSS-KAB-005,Teluk Mesjid - Sp. 4 Muara Banta,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,140,Teluk Pinang - Baluti,historical_normative_workbook.nama_ruas,HSS-KAB-067,Teluk Pinang - Baluti,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,110,Teluk Pinang - Padang Rasau,historical_normative_workbook.nama_ruas,HSS-KAB-135,Teluk Pinang - Padang Rasau,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,107,Teluk Pinang - Pahampangan Utara,historical_normative_workbook.nama_ruas,HSS-KAB-101,Teluk Pinang - Pahampangan Utara,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,345,Tembok Baru - Ds. Baluti,historical_normative_workbook.nama_ruas,HSS-KAB-073,Tembok Baru - Ds. Baluti,EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
dataset_ml_clean,265,Tembok Baru (Asam Cangkok),historical_normative_workbook.nama_ruas,HSS-KAB-071,Tembok Baru (Asam Cangkok),EXACT_SOURCE_NAME_TO_HISTORICAL_THEN_VERIFIED_CANONICAL,VERIFIED
