road_key,canonical_display_name,alias_name,source_system,alias_role
HSS-KAB-277,Haratai 2 (Balai Ujung Atas) SDN Haratai2,Jl. Haratai 2 (Balai Ujung Atas) SDN Haratai2,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-277,Haratai 2 (Balai Ujung Atas) SDN Haratai2,Jl. Haratai 2 (SDN Haratai2),qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-278,Bubuih (Ds. Halunuk) - Kandihin,Jl. Bubuih (Ds. Halunuk) - Kandihin,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-278,Bubuih (Ds. Halunuk) - Kandihin,Jl. Bubuih - Kandihin,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-279,Makam Habib - Desa Lumpangi,Jl. Makam Habib - Desa Lumpangi,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-279,Makam Habib - Desa Lumpangi,Jl. Makam Habib Ds. Lumpangi,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-280,Datar Belimbing - Muara Kitar,Jl. Datar Belimbing - Muara Kitar,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-281,Tanginau - Balai Haruyan,Jl. Tanginau - Balai Haruyan,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-282,Tataian - (Ds. Ulang) - Loksado,Jl. Tataian - (Ds. Ulang) - Loksado,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-283,Ulang - Kacang Parang,Jl. Ulang - Kacang Parang,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-284,Kacang Parang (Ulang) - Balai Mawak-Kias,Jl. Kacang Parang (Ulang) - Balai Mawak-Kias,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-285,Kacang Parang (Ulang) - Balai Wariung,Jl. Kacang Parang (Ulang) - Balai Wariung,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-286,Loksado - Pantai Dusin,Jl. Loksado - Pantai Dusin,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-287,Malinau - Kandihin,Jl. Malinau - Kandihin,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-288,Ulang - Bangkaun,Jl. Ulang - Bangkaun,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-288,Ulang - Bangkaun,Ulang - Bangkaun,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-289,Bayanan - Habirau Tengah,Bayanan - Habirau Tengah,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-290,Tumbukan Banyu - Banua Hanyar,Tumbukan Banyu - Banua Hanyar,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-291,Satria,Jl. Satria,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-292,Musyawarah (Nagara),Jl. Musyawarah,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-293,Sekolah Islam (Sungai Pinang),Jl. Sekolah Islam,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-294,Habib,Jl. Habib,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-295,Mawar (Daha Selatan),Jl. Mawar,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-296,Inst. PDAM Negara,Jl. Inst. PDAM Negara,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-296,Inst. PDAM Negara,Jl. Instalasi PDAM Negara,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-297,Gerilya / (Depan PUSTU Habirau),Jl. Gerilya / (Depan PUSTU Habirau),dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-297,Gerilya / (Depan PUSTU Habirau),Jl. Gerilya / (Depan Pustu Habirau),qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-298,Harapan (SDN Habirau II)/ Sei. Palangan,Jl. Harapan (SDN Habirau II)/ Sei. Palangan,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-298,Harapan (SDN Habirau II)/ Sei. Palangan,Jl. Harapan (SDN Habirau II)/Sei. Palangan,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-299,Samuda - Bajayau,Samuda - Bajayau,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-300,Tambangan - Ds. Baruh Jaya,Jl. Tambangan - Ds. Baruh Jaya,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-301,Muning Tengah - Batang Alai (Pihanin Raya),Muning Tengah - Batang Alai (Pihanin Raya),dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-301,Muning Tengah - Batang Alai (Pihanin Raya),Jl. Muning Tengah - Batang Alai (Pihanin Raya),qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-302,Muning Tengah - Ds. Muning Dalam,Muning Tengah - Ds. Muning Dalam,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-302,Muning Tengah - Ds. Muning Dalam,Jl. Muning Tengah - Muning Dalam,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-303,SP.4 Banjarbaru - Pasar Negara,SP.4 Banjarbaru - Pasar Negara,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-304,Negara - Tumbukan Banyu,Negara - Tumbukan Banyu,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-305,SP.4. Banjarbaru - Pihanin Raya,SP.4. Banjarbaru - Pihanin Raya,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-306,Bayanan - Pihanin,Bayanan - Pihanin,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-307,Kantor Camat Daha Selatan II,Jl. Kantor Camat Daha Selatan II,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-308,Sungai Bugundi,Jl. Sungai Bugundi,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-309,Tukang Garit (Tambangan),Jl. Tukang Garit (Tambangan),dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-309,Tukang Garit (Tambangan),Jl. Tukang Garit,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-310,Pandak Daun - Baruh Jaya - Samuda,Pandak Daun - Baruh Jaya - Samuda,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-311,Sei. Mandala Murung Raya,Sei. Mandala Murung Raya,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-311,Sei. Mandala Murung Raya,Sei. Mandala - Murung Raya,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-312,Teluk Haur I,Jl. Teluk Haur I,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-312,Teluk Haur I,Teluk haur I,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-313,Teluk Haur II,Jl. Teluk Haur II,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-313,Teluk Haur II,Teluk Haur II,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-314,H.M. Thaib,Jl. H.M. Thaib,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-314,H.M. Thaib,Jl. HM. Thaib,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-315,Kenanga - Ds. Baruh Kambang,Jl. Kenanga - Ds. Baruh Kambang,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-316,SMAN Negara (KH. Abdullah),Jl. SMAN Negara (KH. Abdullah),dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-317,Pertukangan,Jl. Pertukangan,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-318,Silaturrahim,Jl. Silaturrahim,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-318,Silaturrahim,Jl. Silaturahim,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-319,Habib Ibrahim - Ds. Sei Mandala,Jl. Habib Ibrahim - Ds. Sei Mandala,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-319,Habib Ibrahim - Ds. Sei Mandala,Jl. Habib Iberahim,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-320,Sukaramai - Keramat,Jl. Sukaramai - Keramat,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-321,Pakan Dalam I,Jl. Pakan Dalam I,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-321,Pakan Dalam I,Pakan Dalam I,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-322,Pakan Dalam II,Jl. Pakan Dalam II,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-322,Pakan Dalam II,Pakan Dalam II,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-323,Pakan Dalam III,Jl. Pakan Dalam III,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-323,Pakan Dalam III,Pakan Dalam III,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-324,Paramaian,Jl. Paramaian,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-325,MIN Pandak Daun,Jl. MIN Pandak Daun,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-326,Pesantren Muradiyah,Jl. Pesantren Muradiyah,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,Jl. Pandak Daun (Buntut Muradiyah) - Pakan Dalam,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-328,Pakan Dalam - Kaminting Batu,Pakan Dalam - Kaminting Batu,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-328,Pakan Dalam - Kaminting Batu,Pakan Dalam - Keminting Batu,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-329,Samping Kantor Camat Daha Utara,Jl. Samping Kantor Camat Daha Utara,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-330,Gang Bidan (Ds. Tambak Bitin),Jl. Gang Bidan (Ds. Tambak Bitin),dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-331,Cangkingan Herman,Jl. Cangkingan Herman,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-331,Cangkingan Herman,Jl. Cakingan Herman,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-332,Kampung Kawat,Jl. Kampung Kawat,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-333,Kaminting Batu,Jl. Kaminting Batu,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-333,Kaminting Batu,Jl. Keminting Batu,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-334,Hamayung - Hakurung Dalam,Jl. Hamayung - Hakurung Dalam,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-334,Hamayung - Hakurung Dalam,Jl. Hamayung - Ds. Hakurung Dalam,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-335,Simpang Jadi Makmur - Ds. Samuda,Simpang Jadi Makmur - Ds. Samuda,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-335,Simpang Jadi Makmur - Ds. Samuda,Simpang Jadi Makmur Ds. Samuda,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-336,Sakincung - Ds. Hakurung Dalam,Jl. Sakincung - Ds. Hakurung Dalam,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-336,Sakincung - Ds. Hakurung Dalam,Jl. Sakincung Ds. Hakurun Dalam,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-337,Hakurung Dalam - Ds. Sungai Haji,Jl. Hakurung Dalam - Ds. Sungai Haji,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-337,Hakurung Dalam - Ds. Sungai Haji,Hakurung Dalam - Ds. Sungai haji,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-338,Siang Gantung - Ds. Baru,Jl. Siang Gantung - Ds. Baru,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-339,Baru - Ds. Bajayau,Jl. Baru - Ds. Bajayau,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-340,Bajayau - Ds. Bajayau Tengah,Jl. Bajayau - Ds. Bajayau Tengah,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-340,Bajayau - Ds. Bajayau Tengah,Bajayau - Bajayau Tengah,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-341,Banua Hanyar - Ds. Tanjung Selor,Jl. Banua Hanyar - Ds. Tanjung Selor,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-341,Banua Hanyar - Ds. Tanjung Selor,Jl. Banua Hanyar - Tanjung Selor,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-342,Tanjung Selor - Ds. Badaun,Jl. Tanjung Selor - Ds. Badaun,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-343,Badaun - Ds. Bjayau Lama,Jl. Badaun - Ds. Bjayau Lama,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-343,Badaun - Ds. Bjayau Lama,Jl. Badaun - Ds. Bajayau Lama,qgis_county_roads,IMPORT_SEARCH_ONLY
HSS-KAB-344,Goha - Ds. Amawang Kanan,Jl. Goha - Ds. Amawang Kanan,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-345,Al - Ikhlas - Ds. Baluti,Jl. Al - Ikhlas - Ds. Baluti,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-346,Angkakai - Ds. Amawang Kiri,Jl. Angkakai - Ds. Amawang Kiri,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-347,Anjiran Rantauan - Ds. Taniran Tengah,Jl. Anjiran Rantauan - Ds. Taniran Tengah,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-348,Asam Duhat - Ds. Pantai Ulin,Jl. Asam Duhat - Ds. Pantai Ulin,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-349,Pertanian - Ds. Wasah Tengah,Jl. Pertanian - Ds. Wasah Tengah,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-350,Keramat Sakti - Ds. Tebing Tinggi,Jl. Keramat Sakti - Ds. Tebing Tinggi,dashboard_2025,IMPORT_SEARCH_ONLY
HSS-KAB-035,AES Nasution,AES Nasution,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-234,Air Miris - Ds. Wasah Hilir,Air Miris - Ds. Wasah Hilir,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-345,Al - Ikhlas - Ds. Baluti,Al - Ikhlas - Ds. Baluti,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-008,Aluh Idut,Aluh Idut,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-187,AMD - Ds. Lok Binuang,AMD - Ds. Lok Binuang,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-011,Anggrek,Anggrek,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-346,Angkakai - Ds. Amawang Kiri,Angkakai - Ds. Amawang Kiri,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-347,Anjiran Rantauan - Ds. Taniran Tengah,Anjiran Rantauan - Ds. Taniran Tengah,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-348,Asam Duhat - Ds. Pantai Ulin,Asam Duhat - Ds. Pantai Ulin,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-238,At-Taubah - Ds. Kapuh,At-Taubah - Ds. Kapuh,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-343,Badaun - Ds. Bjayau Lama,Badaun - Ds. Bjayau Lama,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-069,Baiturrahim Parincahan,Baiturrahim Parincahan,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-340,Bajayau - Ds. Bajayau Tengah,Bajayau - Ds. Bajayau Tengah,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-112,Bangga TMMD,Bangga TMMD,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-341,Banua Hanyar - Ds. Tanjung Selor,Banua Hanyar - Ds. Tanjung Selor,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-243,Banua Kambang - Ds. Wasah Tengah,Banua Kambang - Ds. Wasah Tengah,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-125,Baru - Asam Desa Baru,Baru - Asam Desa Baru,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-339,Baru - Ds. Bajayau,Baru - Ds. Bajayau,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-129,Batang Kulur Kanan - Bumi Berkat (Jl. Kisung),Batang Kulur Kanan - Bumi Berkat (Kisung),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-269,Bayampah - Tanuhi - Tugu Niih,Bayampah - Tanuhi - Tugu Niih,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-039,Bina Bakat,Bina Bakat,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-082,Biti - Sungai Kupang (Karya Bakti TNI),Biti - Sungai Kupang (Karya Bakti TNI),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-023,Brigjen Katamso,Brigjen Katamso,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-265,Bubuih - Ds. Halunuk,Bubuih - Ds. Halunuk,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-278,Bubuih (Ds. Halunuk) - Kandihin,Bubuih (Ds. Halunuk) - Kandihin,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-229,Buluh - Ds. Tebing Tinggi,Buluh - Ds. Tebing Tinggi,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-271,Buntu Muara Hatib - Bts. Kab. HST,Buntu Muara Hatib - Bts. Kab. HST,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-331,Cangkingan Herman,Cangkingan Herman,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-015,Dahlia,Dahlia,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-280,Datar Belimbing - Muara Kitar,Datar Belimbing - Muara Kitar,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-033,DI. Panjaitan - Loklua,DI. Panjaitan - Loklua,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-236,Ds. Kapuh Tengah (Jl. Menuju Majelis Talim),Ds. Kapuh Tengah (Menuju Majelis Talim),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-239,Firdaus - Ds. Kapuh,Firdaus - Ds. Kapuh,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-162,Galuntang Tayub - Ds. Madang,Galuntang Tayub - Ds. Madang,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-330,Gang Bidan (Ds. Tambak Bitin),Gang Bidan (Ds. Tambak Bitin),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-232,Gerilya - Ds. Simpur,Gerilya - Ds. Simpur,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-297,Gerilya / (Depan PUSTU Habirau),Gerilya / (Depan PUSTU Habirau),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-344,Goha - Ds. Amawang Kanan,Goha - Ds. Amawang Kanan,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-226,Guru H. Izim - Ds. Pantai Ulin,Guru H. Izim - Ds. Pantai Ulin,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-074,H. Jarkasi - Ds. Sungai Paring,H. Jarkasi - Ds. Sungai Paring,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-230,H. Saim Garunggang - Kalimput,H. Saim Garunggang - Kalimput,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-314,H.M. Thaib,H.M. Thaib,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-294,Habib,Habib,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-319,Habib Ibrahim - Ds. Sei Mandala,Habib Ibrahim - Ds. Sei Mandala,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-337,Hakurung Dalam - Ds. Sungai Haji,Hakurung Dalam - Ds. Sungai Haji,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-213,Halaban,Halaban,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-334,Hamayung - Hakurung Dalam,Hamayung - Hakurung Dalam,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-298,Harapan (SDN Habirau II)/ Sei. Palangan,Harapan (SDN Habirau II)/ Sei. Palangan,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-277,Haratai 2 (Balai Ujung Atas) SDN Haratai2,Haratai 2 (Balai Ujung Atas) SDN Haratai2,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-276,Haratai 3 (Balai Kedayang) / SDN Haratai 3,Haratai 3 (Balai Kedayang) / SDN Haratai 3,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-110,Haritas (PT. Pertani),Haritas (PT. Pertani),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-268,Hulu Banyu - Pantai Langsat,Hulu Banyu - Pantai Langsat,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-296,Inst. PDAM Negara,Inst. PDAM Negara,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-029,Jafri Zamzam,Jafri Zamzam,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-233,Jangkang - Ds. Wasah Hilir,Jangkang - Ds. Wasah Hilir,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-034,Jend. Sudirman,Jend. Sudirman,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-284,Kacang Parang (Ulang) - Balai Mawak-Kias,Kacang Parang (Ulang) - Balai Mawak-Kias,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-285,Kacang Parang (Ulang) - Balai Wariung,Kacang Parang (Ulang) - Balai Wariung,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-134,Kalaka Dayuh - Ds. Sungai Raya Utara,Kalaka Dayuh - Ds. Sungai Raya Utara,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-065,Kalaka Indah - Perumnas Tibung,Kalaka Indah - Perumnas Tibung,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-215,Kalimput Desa Wasah Hilir,Kalimput Desa Wasah Hilir,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-014,Kamboja,Kamboja,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-333,Kaminting Batu,Kaminting Batu,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-332,Kampung Kawat,Kampung Kawat,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-307,Kantor Camat Daha Selatan II,Kantor Camat Daha Selatan II,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-270,Kantor Camat Loksado II,Kantor Camat Loksado II,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-237,Karampaci - Ds. Kapuh,Karampaci - Ds. Kapuh,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-257,Karya Bakti - Ds. Balimau,Karya Bakti - Ds. Balimau,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-185,Kayu Abang - Ds. Anjiran,Kayu Abang - Ds. Anjiran,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-012,Kenanga,Kenanga,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-315,Kenanga - Ds. Baruh Kambang,Kenanga - Ds. Baruh Kambang,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-350,Keramat Sakti - Ds. Tebing Tinggi,Keramat Sakti - Ds. Tebing Tinggi,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-037,Kesehatan - Komp. Rmh Dokter,Kesehatan - Komp. Rmh Dokter,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-221,KH. Ramli - DS. Amparaya,KH. Ramli - DS. Amparaya,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-024,Kolonel Sugiono,Kolonel Sugiono,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-016,KS. Tubun,KS. Tubun,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-286,Loksado - Pantai Dusin,Loksado - Pantai Dusin,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-081,Lorong Bupati,Lorong Bupati,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-279,Makam Habib - Desa Lumpangi,Makam Habib - Desa Lumpangi,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-287,Malinau - Kandihin,Malinau - Kandihin,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-225,Mangamol - Ds. Pantai Ulin,Mangamol - Ds. Pantai Ulin,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-131,Manggis - Ds. Baru,Manggis - Ds. Baru,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-117,Mangunang - Ds. Sungai Raya Utara,Mangunang - Ds. Sungai Raya Utara,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-013,Mawar (Kandangan Utara),Mawar (Kandangan Utara),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-295,Mawar (Daha Selatan),Mawar (Daha Selatan),historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-078,Menuju SMP 7 - Ds. Gambah Dalam,Menuju SMP 7 - Ds. Gambah Dalam,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-163,Menuju SMPN Malilingin,Menuju SMPN Malilingin,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-007,Menuju Stadion 2 Desember,Menuju Stadion 2 Desember,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-006,Merah Johansyah - Jl. Melati,Merah Johansyah - Melati,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-059,Mesjid Quba,Mesjid Quba,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-325,MIN Pandak Daun,MIN Pandak Daun,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-223,Mondar (Ulin-Pantai Ulin) - Ds. Ulin,Mondar (Ulin-Pantai Ulin) - Ds. Ulin,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-153,Monumen 17 Mei - Mandapai,Monumen 17 Mei - Mandapai,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-267,Muara Kitar - Desa Lumpangi,Muara Kitar - Desa Lumpangi,historical_normative_workbook,IMPORT_SEARCH_ONLY
HSS-KAB-121,Munggu Raya - Ds. Hariti,Munggu Raya - Ds. Hariti,historical_normative_workbook,IMPORT_SEARCH_ONLY
