source_ml_road_id,source_name,norm_panjang_ruas,norm_lebar_ruas,norm_kondisi_sedang,norm_rusak_ringan,norm_rusak_berat,norm_permukaan_aspal_penmac,norm_permukaan_beton,norm_penduduk_dilayani,norm_desa_dilalui,norm_kecamatan_dilalui,norm_koneksi_jalan_provinsi,norm_koneksi_jalan_nasional,norm_jarak_rsud_cost,norm_jarak_puskesmas_cost,norm_jarak_sd_smp_cost,norm_jarak_pasar_cost,norm_jarak_ibukota_kabupaten_cost,label_top105
347,Kantor Camat Loksado II,0.003519061583577712,0.045454545454545456,0.0,0.0,1.0,0.0,0.9999999794899738,0.02323503127792672,0.0,0.0,0.0,0.0,0.17504294393654685,0.980736797474914,0.9585986865790225,0.9048258481055672,0.243245953760309,0
260,Karampaci - Ds. Kapuh,0.026979472140762465,0.0,0.0,0.0,0.0,0.999999982698216,0.0,0.12388293118856121,0.125,0.0,0.0,0.0,0.9205981023967904,0.8767418853347152,0.9397415366280586,0.9932766041796455,0.9012877551238144,0
184,Karang Intan - Tanah Bangkang,0.06158357771260997,0.0,0.0,0.0,0.0,0.9999999331309452,0.0,0.10556300268096515,0.125,0.0,0.0,1.0,0.8862129788681247,0.9723606727281293,0.8367161992725287,0.9886857903381095,0.8636366546106328,0
62,Karang Jawa -Ambarai - Sungai Bungur,0.23343108504398827,0.045454545454545456,0.603960396039604,0.39603960396039595,0.0,0.9999999554607544,0.0,0.24084003574620197,0.375,0.0,0.0,0.0,0.8472948202118952,0.8700051820794271,0.8990850744230506,0.9945639123293878,0.8974618314502448,1
126,Karasikan - Sarang Halang,0.10791788856304985,0.0,0.4210526315789474,0.2631578947368421,0.3157894736842105,0.9999999585667803,0.0,0.1473413762287757,0.25,0.0,0.0,1.0,0.9413841205427652,0.8310736326376784,0.8806251784539372,0.9880775329897491,0.9146944915661108,1
207,Karya Bakti - Ds. Balimau,0.0469208211143695,0.18181818181818182,0.32558139534883723,0.0,0.6744186046511628,0.0,0.3255813759781701,0.019213583556747096,0.0,0.0,0.0,0.0,0.5839383913028442,0.7560324115513262,0.911102007374027,0.9785563799059863,0.5901353903274333,0
197,Kayu Abang - Ds. Anjiran,0.05395894428152492,0.0,0.40816326530612235,0.0,0.5918367346938777,0.0,0.999999937675493,0.1282394995531725,0.125,0.0,0.0,0.0,0.729320621159544,0.8700287369859141,0.8755477759984109,0.9901248796511298,0.793865292492185,0
233,Kayu Abang - Paya,0.037536656891495594,0.0,0.4285714285714286,0.5714285714285715,0.0,0.999999963048333,0.0,0.07249776586237712,0.0,0.0,0.0,0.0,0.7472844444956825,0.8282800207283177,0.9113130485518851,0.9917539785920598,0.8104898163855371,0
329,Kenanga,0.00997067448680352,0.0,0.8695652173913043,0.0,0.1304347826086956,0.9999999278778922,0.0,0.11215370866845398,0.0,0.0,0.0,0.0,0.9370055683010341,0.9624581900409855,0.975630951050861,0.9977867134847369,0.9860662121648582,1
305,Kenanga - Ds. Baruh Kambang,0.014662756598240468,0.0,0.0,0.6451612903225807,0.35483870967741943,0.9999999383275133,0.0,0.08176943699731903,0.0,0.0,1.0,0.0,0.9329774846958185,0.9297734017995949,1.0,0.9951030752675992,0.37471433601126647,0
234,Keramat Sakti - Ds. Tebing Tinggi,0.036950146627565975,0.0,1.0,0.0,0.0,0.0,0.0,0.029714030384271672,0.0,0.0,0.0,1.0,0.7882154920971628,0.8776039949121403,0.8986009211326704,0.9943116044628193,0.779182536888263,0
314,Kesehatan - Komp. Rmh Dokter,0.012903225806451615,0.045454545454545456,0.0,0.0,0.0,0.9999999417609606,0.0,0.24318588025022342,0.125,0.0,0.0,1.0,0.9608674098753761,0.9422339473312291,0.945663103795017,0.9976907175624399,0.9948895219195767,0
295,KH. Ramli - DS. Amparaya,0.016422287390029325,0.0,0.0,0.0,0.0,0.9999999354999689,0.0,0.050491510277033066,0.0,0.0,0.0,0.0,0.8091721331319676,0.8524661987091912,0.8888061276426701,0.9927470691510449,0.8220273341228435,0
331,Kolonel Sugiono,0.0093841642228739,0.0,0.0,0.0,0.0,0.9999999514370386,0.0,0.193923145665773,0.0,0.0,0.0,0.0,0.939523408768633,0.9136665567437697,0.992328032475513,0.9963484736931528,0.9847731225127762,0
199,KS. Tubun,0.052785923753665684,0.0,0.2083333333333334,0.41666666666666674,0.0,0.9999999683701768,0.0,0.3214924039320822,0.125,0.0,0.0,1.0,0.92225129984667,0.9438780798040232,0.9223989174828995,0.9964359744010873,0.9724119536109421,1
238,Lambuk - Ds. Tumingki,0.03577712609970675,0.0,0.4029850746268657,0.5970149253731343,0.0,0.0,0.9999999322288309,0.011170688114387846,0.0,0.0,0.0,0.0,0.23470561787390054,0.7071795354972441,0.8755726043722767,0.9121532536671009,0.29845832133064465,0
21,Loklahung - Kamawakan,0.3964809384164223,0.0,0.2639296187683284,0.0,0.7360703812316716,0.0,0.9384163584449925,0.042783735478105454,0.25,0.0,0.0,0.0,0.08450213855039723,0.7621095774249776,0.9210085285464229,0.8937061788525797,0.15945331754312964,0
221,Loklahung - Malaris,0.0439882697947214,0.045454545454545456,0.2592592592592593,0.0,0.7407407407407408,0.0,0.9999999541947937,0.0,0.0,0.0,0.0,0.0,0.1375704684059441,0.9049088425118952,0.9486549228458282,0.9002237073115478,0.20856511858656335,0
17,Loksado - Haratai,0.41700879765395893,0.0,0.027894002789400282,0.0,0.9721059972105996,0.07852161277791567,0.9214783328464561,0.04948614834673816,0.125,0.0,1.0,0.0,0.09213174853875339,0.8446271258303104,0.7019105433689621,0.8946432009967719,0.16651623296951845,0
168,Loksado - Loklahung,0.07155425219941348,0.0,0.15625,0.0,0.0,0.9999999683701756,0.0,0.03865058087578195,0.125,0.0,1.0,0.0,0.16105186705248964,0.9528901870259575,0.9618760319292888,0.9031075494138302,0.2302958529377247,0
103,Loksado - Pantai Dusin,0.12961876832844574,0.0,0.0,1.0,0.0,0.0,0.9999999655406494,0.049821268990169795,0.125,0.0,1.0,0.0,0.15683702055544668,0.9190135205163236,0.7959480093851253,0.9025899076853372,0.22639524586840787,0
138,Longawang - Gumbil,0.09384164222873899,0.045454545454545456,0.2771084337349398,0.0,0.0,0.9999999661260248,0.0,0.08646112600536193,0.125,0.0,0.0,0.0,0.6347955407477432,0.8575870353794696,0.9637505741561456,0.9826660814407884,0.7063875641477024,0
283,Lorong Bupati,0.01935483870967742,0.0,0.4871794871794872,0.0,0.0,0.999999982698216,0.0,0.34081769436997317,0.0,0.0,0.0,0.0,0.9520618853829216,0.9458661139115278,1.0,0.9983692020161975,1.0,1
82,Madang - Ambutun,0.1689149560117302,0.045454545454545456,1.0,0.0,0.0,0.9999999265556953,0.0,0.0627792672028597,0.125,0.5,0.0,0.0,0.7840767341856791,0.7717812220285486,0.7994736384740482,0.9868001359234299,0.8389569930331061,0
286,Makam Habib - Desa Lumpangi,0.0187683284457478,0.0,1.0,0.0,0.0,0.0,0.9999999696865782,0.02759159964253798,0.0,0.0,1.0,1.0,0.4636169746717239,0.6184058039289584,0.9727260313085795,0.9402667497309849,0.5103031078961687,0
147,Malaris - Loapanggang,0.08914956011730205,0.0,0.1139240506329115,0.8860759493670884,0.0,0.0,0.9999999299766243,0.0,0.0,0.0,0.0,0.0,0.11935532216598843,0.011871672869458672,0.8505828460764963,0.0,0.18306607346712322,0
3,Malilingin - Lokbahan - Paniungan,0.6217008797653959,0.0,0.0,0.0,0.2870544090056281,0.7129455627135993,0.0,0.02602770330652368,0.0,0.0,0.0,0.0,0.5311628872159648,0.330334008573986,0.9004133924248632,0.9485623265560401,0.5728131101366706,0
49,Malilingin - Muara Hariang,0.2645161290322581,0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.1063449508489723,0.125,0.0,0.0,0.0,0.6015794145790342,0.4742073773967117,0.8934738619294129,0.9572104547771422,0.6379797074544697,0
57,Malinau - Kandihin,0.2404692082111437,0.0,0.0,0.1358173076923077,0.8641826923076923,0.0,0.13581730685268706,0.0679177837354781,0.125,0.0,0.0,1.0,0.26298751455482416,0.827455599001272,0.7136543642074162,0.915626663646146,0.3246337846344247,0
5,Malinau - Katingin - Kamawakan,0.5513196480938416,0.0,0.49682875264270615,0.0,0.5031712473572939,0.5084566301218385,0.0,0.07685433422698838,0.25,0.0,0.0,1.0,0.19731153664357104,0.7377867809864795,0.3525504947053494,0.9075607407826924,0.26385216955264634,0
87,Mandampa - Longawang,0.16422287390029325,0.0,1.0,0.0,0.0,0.999999982698216,0.0,0.10444593386952636,0.25,0.0,0.0,0.0,0.6873404733632307,0.8293729683893155,0.9102578426625948,0.9891193294444129,0.7550149900244321,0
28,Mandapai - Madang,0.3378299120234604,0.045454545454545456,0.6219931271477663,0.1890034364261168,0.1890034364261168,0.9999999165233557,0.0,0.11494638069705093,0.125,0.0,0.0,1.0,0.749700833515869,0.6941772271164084,0.9712363288766402,0.9825782975590417,0.8071440002560574,1
235,Mangamol - Ds. Pantai Ulin,0.036950146627565975,0.0,0.0,0.0,0.0,0.0,0.0,0.13348972296693476,0.125,0.0,0.0,0.0,0.8445971339966106,0.8709426673576106,0.8635060146735689,0.985636574729569,0.8572842983494969,0
60,Mangaris - Limau Manis,0.23695014662756597,0.045454545454545456,0.0,0.0,1.0,0.0,0.0,0.06266756032171582,0.125,0.0,0.0,1.0,0.7930597987111054,0.8092429453055071,0.7575385150149592,0.988446791640709,0.7774285439938546,0
166,Manggis - Ds. Baru,0.07155425219941348,0.045454545454545456,0.0,0.0,1.0,0.0,0.0,0.0871313672922252,0.25,0.0,0.0,0.0,0.7800532620098914,0.8754746313657135,0.8728787258078532,0.9900982613127938,0.7712212869015993,0
232,Mangunang - Ds. Sungai Raya Utara,0.037536656891495594,0.0,1.0,0.0,0.0,0.999999963048333,0.0,0.02848525469168901,0.0,0.0,0.0,1.0,0.9269226778570687,0.9242756866255241,0.9279108164810745,0.9872914424873988,0.901309093236885,1
274,Matang Gadung - Halalang,0.021114369501466276,0.0,0.0,0.0,0.0,0.0,0.0,0.059204647006255585,0.0,0.0,0.0,0.0,0.9332518647467749,0.8290620436236869,0.8753243206336201,0.9870787789545223,0.9071685390860886,0
2,Mawangi - Bukuanin - Telaga Langsat,0.8304985337243401,0.09090909090909091,0.7819971870604782,0.1406469760900141,0.07735583684950774,0.9999999272400377,0.0,0.13773458445040215,0.375,0.5,0.0,1.0,0.5484557475703532,0.3700475809111038,0.9980509726515462,0.950686130146684,0.5888166949396665,1
100,Mawangi - Pariangan,0.1343108504398827,0.045454545454545456,0.5744680851063831,0.425531914893617,0.0,0.9999999866003196,0.0,0.11159517426273459,0.125,0.0,0.0,1.0,0.7091018088331931,0.6982757808451501,0.911610989038273,0.970415699156142,0.737485730136884,0
319,Mawar (Kandangan Utara),0.012316715542521995,0.045454545454545456,0.0,1.0,0.0,0.9999999062820089,0.0,0.11215370866845398,0.0,0.0,0.0,0.0,0.9376419455620756,0.9753238799641966,0.990465904435589,0.9970334711445885,0.38378303406629755,0
330,Mawar (Daha Selatan),0.00997067448680352,0.36363636363636365,1.0,0.0,0.0,0.9999999278778922,0.0,0.06344950848972297,0.0,0.0,0.0,0.0,0.942776772229972,0.990328355396429,0.9691383312849925,0.9960375488474826,0.9866551440856085,1
195,Menuju SMP 7 - Ds. Gambah Dalam,0.055131964809384156,0.0,0.6,0.4,0.0,0.9999999460184349,0.0,0.19537533512064342,0.25,0.0,1.0,0.0,0.8512837066669741,0.8489376737174353,0.9610070388439909,0.9866067282097751,0.9067353753907542,1
270,Menuju SMPN Malilingin,0.02287390029325513,0.0,1.0,0.0,0.0,0.9999999725093875,0.0,0.02602770330652368,0.0,0.0,0.0,0.0,0.6508133408653347,0.5748009610401846,0.9621243156679453,0.9632570651866116,0.6835429802942525,0
311,Menuju Stadion 2 Desember,0.01348973607038123,1.0,0.0,0.0,0.0,0.9999999747930903,0.0,0.13840482573726542,0.0,0.0,0.0,1.0,0.9518866510646637,0.9054034955481227,0.8621901108586894,0.9947389137452568,0.9590606962626295,0
216,Merah Johansyah - Melati,0.04457478005865102,0.2727272727272727,0.0,0.0,0.0,0.9999999547410654,0.0,0.4683869526362824,0.125,0.0,0.0,1.0,0.9459379071027542,0.95682385640929,0.9607835834792,0.9980877272469842,0.9943325971684324,1
336,Mesjid Quba,0.00879765395894428,0.045454545454545456,1.0,0.0,0.0,0.9999999772399152,0.0,0.054959785522788206,0.0,0.0,0.0,1.0,0.9501481421703692,0.9060394780232722,0.9289163656226336,0.9947771422098884,0.9692325747634136,1
309,MIN Pandak Daun,0.014076246334310849,0.0,0.40333333333333327,0.0,0.5966666666666667,0.4033332955337436,0.0,0.09830205540661305,0.125,0.0,0.0,0.0,0.9034136106339563,0.8880576624110802,0.9106923392052437,0.9914722206490344,0.3473546074320647,0
128,Mondar (Ulin-Pantai Ulin) - Ds. Ulin,0.10557184750733138,0.045454545454545456,0.9999999999999999,0.0,0.0,0.9999999383275133,0.0,0.13348972296693476,0.125,0.0,0.0,0.0,0.8461788542903587,0.87417440052763,0.8477399972688788,0.9858308319646599,0.8587480929061443,0
350,Monumen 17 Mei - Mandapai,0.0,0.045454545454545456,1.0,0.0,0.0,0.9999999683701756,0.0,0.06490169794459338,0.0,0.0,0.0,0.0,0.7685869427375751,0.8198143873368823,0.8502104204685115,0.9777213003341451,0.7925359280478828,0
145,Muara Banta - Karang Jawa,0.08973607038123167,0.0,0.9999999999999999,0.0,0.0,0.9999999250256055,0.0,0.3987935656836461,0.125,0.5,0.0,1.0,0.9094776403315618,0.905803928958402,0.8649460603577769,0.9936217930565782,0.955008588590511,1
63,Muara Hariang - Bayumbung,0.2310850439882698,0.0,0.06625,0.0,0.93375,0.0,0.06624999716040793,0.09874888293118857,0.125,0.5,0.0,0.0,0.6642925490829019,0.6067225703113959,0.6976773056248681,0.9649124992920655,0.6960172411953611,0
273,Muara Kitar - Desa Lumpangi,0.021700879765395892,0.0,1.0,0.0,0.0,0.9999999293845819,0.0,0.02759159964253798,0.0,0.0,0.0,1.0,0.44973887780864874,0.6452631083054601,0.9306543517932293,0.9385623265560401,0.4974596976389377,0
